t_sec,x_px,y_px
0.022199153900146484,1164.6756859770253,1029.598984011701
0.049123287200927734,1164.6756859770253,1029.598984011701
0.07448554039001465,1143.0644981486807,1037.1992380087759
0.10625386238098145,1111.098408835674,981.2351201756325
0.1370830535888672,1025.6759707440563,919.5754196650854
0.16324377059936523,961.6091421753429,873.3306442821751
0.19368934631347656,949.7813864453392,820.1616129951103
0.2196052074432373,940.9105696478364,780.2848395298117
0.24399256706237793,934.2574570497093,750.3772594308379
0.2741706371307373,925.750923891699,736.4642225660044
0.2996668815612793,924.2513667146397,732.8668882507122
0.323153018951416,923.1266988318453,730.1688875142431
0.35150575637817383,937.9188521612858,721.1269496675379
0.37709951400756836,949.0129671583662,714.3454962825091
0.4081852436065674,957.3335534061765,709.2594062437374
0.4329218864440918,963.5739930920342,705.4448387146587
0.4602057933807373,942.7020220683137,707.7779401621722
0.4872856140136719,927.0480438005234,709.5277662478072
0.5163476467132568,787.4519068637604,625.47881017478
0.5446712970733643,630.6032945575982,542.9554763965568
0.5685794353485107,512.9668353279767,481.06297606288933
0.5967426300048828,424.7394909057605,434.64360081263874
0.6242740154266357,341.55648155511176,396.48601627167807
0.6513667106628418,270.1110876545138,360.94549046252763
0.681992769241333,216.5270422290654,334.2900961056648
0.7068524360656738,167.39528167179904,310.34157835912583
0.7413344383239746,130.5464612538493,297.60630044852775
0.7726583480834961,102.90984594038696,288.0548420155792
0.8004114627838135,82.18238445529022,280.89124819086777
0.8325212001800537,117.14020810322951,248.6692947041773
0.8626770973205566,150.92880333861422,225.97266796167375
0.88619065284729,176.27024976515276,208.95019790479608
0.9182758331298828,195.27633458505665,196.18334536213783
0.9514915943145752,222.19484039643675,171.33871368301845
0.9756722450256348,242.38371975497182,152.70523992367893
1.0017926692962646,259.82066246925535,136.65410872744266
1.0328857898712158,272.898369504968,124.61576033026546
1.0691108703613281,280.41136658637026,117.66302490911418
1.0961225032806396,286.046114397422,112.44847334325073
1.1187162399291992,290.27217525571075,108.53755966885313
1.1426382064819336,285.16270428484074,115.8449865508341
1.16823148727417,281.33060105668824,121.32555671231981
1.1958835124969482,278.45652363557383,125.4359843334341
1.2213547229766846,303.54182822277494,135.2405211535585
1.2470784187316895,322.35580666317577,142.5939237686518
1.2741281986236572,336.4662904934764,148.10897572997175
1.3036231994628906,347.04915336620184,152.24526470096174
1.3298652172088623,385.82914360369637,162.86815543289958
1.3583476543426514,416.94502910938826,170.03546184751946
1.3925995826721191,454.1806999979284,160.6805778830057
1.4221270084381104,482.1074531643335,153.6644149096204
1.473841667175293,534.9468840433785,160.9921021895874
1.5029020309448242,627.3154145248529,156.39286620783773
1.5322575569152832,696.5918123859587,152.94343922152547
1.5588350296020508,748.5491107817882,150.35636898179126
1.5884528160095215,792.9494219464887,149.73860107504004
1.613292932510376,826.249655320014,149.2752751449766
1.6411054134368896,843.4582451955577,134.65607713439942
1.6662285327911377,856.3646876022154,123.69167862646654
1.6942861080169678,901.4958672428095,122.59292786819358
1.725099802017212,935.344251973255,121.76886479948888
1.7533180713653564,995.4796361585361,116.82416505536695
1.781212329864502,1040.581174297497,113.1156402472755
1.8174550533294678,1137.899860493692,118.7966724717788
1.842639684677124,1210.888875140838,123.05744664015629
1.8697340488433838,1287.0650896565273,114.73445315533189
1.8956453800201416,1344.197250543294,108.4922080417136
1.9235773086547852,1387.0463712083692,103.81052420649988
1.9494266510009766,1426.139268142657,89.15717308295473
1.9745960235595703,1455.458940843373,78.16715974029586
