t_sec,x_px,y_px
0.014508485794067383,291.5202129692445,980.0
0.03665518760681152,291.5202129692445,980.0
0.07186412811279297,295.1185740814784,980.0
0.09390974044799805,277.4088299308944,980.0
0.10994386672973633,264.12652181795636,980.0
0.1303849220275879,254.16479073325286,980.0
0.15151071548461914,242.92274855650473,980.0
0.16960358619689941,237.27487298742975,980.0
0.18872380256652832,233.03896631062352,980.0
0.21082711219787598,197.0027524556351,980.0
0.2294015884399414,203.36525369438976,980.0
0.24696755409240723,208.13712962345576,980.0
0.26605224609375,161.10284721759183,980.0
0.28414440155029297,125.82713541319387,980.0
0.3032543659210205,123.14598142629818,980.0
0.32689666748046875,98.73129037970338,980.0
0.34751200675964355,84.59097359662493,980.0
0.3650822639465332,88.70676192632982,980.0
0.40442585945129395,91.79360317360849,980.0
0.4381687641143799,98.42881813542054,951.5410220406541
0.4572129249572754,103.40522935677959,930.1967885711447
0.4747629165649414,99.44812502075305,877.2854001592436
0.49489665031433105,96.48029676873315,837.601858850318
0.5150396823883057,87.42869831873253,785.7010755486685
0.5441858768463135,92.43738236012754,730.8512596572177
0.5618276596069336,96.19389539117378,689.7138977386296
0.5799131393432617,84.71845773419412,667.018230714612
0.6343824863433838,76.11187949145938,649.9964804465986
0.6495254039764404,67.39837454328297,613.2541985174943
0.6744415760040283,60.86324583215067,585.6974870706659
0.6914823055267334,78.58559526722883,542.192183567627
0.7104411125183105,91.87735734353744,509.56320594034776
0.7296886444091797,101.8461789007689,485.0914727198883
0.7452003955841064,109.3227950686925,466.73767280454376
0.7653090953826904,100.20224642792411,460.99474051897533
0.7948846817016602,80.15168482094307,447.85943547999375
0.808934211730957,65.11376361570731,438.0079567007575
0.8354878425598145,53.835322711780485,454.86236205257643
0.853064775466919,45.37649203383536,476.80407395232623
0.8671081066131592,39.032369025376525,493.2603578771386
0.8951542377471924,34.2742767690324,495.86175042168514
0.9142210483551025,30.705707576774298,507.55361522915774
0.9328343868255615,28.029280682580723,516.3225138347623
0.9580206871032715,26.021960511935543,467.79588564617086
0.9925837516784668,41.76301697609199,439.21868068238024
1.0066511631011963,53.568809324209326,417.7857769595373
1.0308873653411865,62.42315358529733,401.7110991674051
1.047935962677002,94.92522222111552,373.348739568328
1.0679843425750732,93.44046325797697,368.38332112399814
1.083503007888794,92.32689403562307,364.65925729075076
1.104586124420166,117.35302755885982,345.5598581608373
1.120619535446167,136.1226277012874,331.2353088134021
1.1366922855377197,124.33851736810588,336.79824805780373
1.1582565307617188,129.48791328188526,332.6925002283653
1.1767878532409668,133.34996021721977,329.61318935628645
1.1968343257904053,214.17162809200107,302.4518769786572
1.2154107093811035,274.787878998087,282.0808926954353
1.23860764503479,343.2763980867425,252.36961013738915
1.2551288604736328,385.39312252741513,237.09225806839214
1.2806999683380127,426.23033073373864,218.6281341671068
1.3017644882202148,447.60857201266225,211.7861510906804
1.3198127746582031,472.89191784767394,199.648553933823
1.3384099006652832,491.8544272239327,190.54535606617992
1.358476161956787,516.128651764839,169.37950138969148
1.3815555572509766,539.2774798589938,152.7332738737149
1.4006123542785645,556.63910092961,140.24860323673244
1.4166603088378906,559.2585983588298,148.72218656842284
1.4337220191955566,603.3811174685875,134.75184420092728
1.4497919082641602,636.4730068009058,124.27408742530562
1.4718513488769531,636.8255285224081,138.52267060048877
1.4909052848815918,648.1862808628371,140.49608380321553
1.505392074584961,656.7068451181588,141.9761437052606
1.5305702686309814,663.0972683096501,143.08618863179439
1.5506315231323242,698.2355358393556,142.35121504402034
1.5737109184265137,751.2425210774873,150.95798752909235
1.591754674911499,790.997760006086,157.41306689289635
1.6127994060516357,794.0573851080317,181.86149685864459
1.6333811283111572,796.352103934491,200.19781933295576
1.6554243564605713,808.9043127254738,204.71433731801773
1.6745097637176514,818.318469318711,208.10172580681422
1.6895999908447266,825.3790867636388,210.6422671734116
1.7106430530548096,846.6001842706996,202.1762766261358
1.7322444915771484,835.759203306492,215.43390415857417
1.7493152618408203,868.7770362596116,202.1794286653377
1.7682273387908936,893.5404109744511,192.23857204541036
1.7892982959747314,897.995245255614,197.2569541383171
1.8038082122802734,901.3363709664862,201.02074070799716
1.8255712985992432,921.0022782248647,191.41521665744324
1.839620590209961,935.7517086686485,184.21107361952784
1.8606793880462646,946.8137815014863,178.8079663410913
1.878727912902832,955.1103361261148,163.93223258314163
1.899803638458252,961.3327520945861,152.77543226467935
1.916928768157959,965.9995640709396,144.40783202583265
1.9385488033294678,969.4996730532048,127.15294154593064
1.959587812423706,972.1247547899036,125.19096398677114
1.976123571395874,974.0935660924276,123.7194808174015
1.9967060089111328,975.5701745693207,122.61586844037427
2.0112431049346924,976.6776309269906,121.78815915760386
2.03182053565979,977.5082231952429,121.16737719552604
2.0476291179656982,978.1311673964321,120.70179072396768
2.0677757263183594,970.4170673781797,160.7382620430829
2.0853002071380615,964.6314923644903,190.76561553241933
2.1013693809509277,960.2923111042232,213.28613064942164
2.117405414581299,915.2545596564572,260.6845166205231
2.1344923973083496,881.4762460706327,296.2333060988492
2.1556060314178467,757.4659611943139,389.8735728732263
2.172673463821411,664.4582475370748,460.1037729540091
2.1897099018096924,526.8907943583305,508.3167485442366
2.2077536582946777,424.20042200330306,513.2628965531667
2.2238030433654785,347.18264273703244,516.9725075598643
2.247438907623291,265.38698205277433,599.6689635348963
2.2680628299713135,204.04023653958075,661.6913055161704
2.2855706214904785,158.03017740468556,708.2080620021259
2.302617073059082,123.52263305351417,751.4953532096774
2.3241829872131348,97.64197479013563,783.9608216153413
2.3412272930145264,78.23148109260173,817.7670740203822
2.363335132598877,63.6736108194513,851.2569415641202
2.3803963661193848,52.75520811458847,830.4571259721475
2.396925449371338,44.56640608594135,814.857264278168
2.4159765243530273,38.42480456445601,850.5271383279329
2.4305756092071533,33.81860342334201,877.2795438652566
